drg_segment,total_passengers_2022,total_passengers_2015,wifi_service,city_attraction_area,city_category_in_attraction_area_2020,department,region,sum_municipal_population_2021,non_scholarized_15_years_old_or_more_2020,main_residences_2020,housing_2020,jobs_at_workplace_2020,hotels_2024_sum,camping_sites_2024_sum,other_tourist_accommodations_2024_sum,latitude,longitude,passenger_growth_rate,attraction_density,city_size_category,Dubious,total_non_passengers_2022,total_non_passengers_2015,non_passenger_growth_rate,distance_to_paris,population_category,high_population
B,192805.0,180912.0,0,001,20,28,24,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.5429526,1.5904889,0.06573914389316353,0.00021980014358757567,Huge,No,48201.0,45228.0,0.06573361634385778,65.32291745911492,"(12900000, 13200000]",High
C,73091.0,82141.0,0,558,11,19,75,7114,5896,3040,4362,2687,3,5,0,45.4407088,1.5702735,-0.11017640398826409,0.001124543154343548,Tiny,No,0.0,0.0,0.0,385.2882762899797,"(0, 300000]",Low
C,54912.0,72206.0,0,077,12,59,32,139250,101555,59415,65410,42557,11,5,0,50.25398,3.91522,-0.2395091820624325,0.00011490125673249551,Medium,No,0.0,0.0,0.0,191.86161958109935,"(0, 300000]",Low
B,2183744.0,2006487.0,0,001,12,78,11,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.84259,2.13797,0.08834196284351706,0.00021980014358757567,Huge,No,0.0,0.0,0.0,14.541933651139702,"(12900000, 13200000]",High
A,6004673.0,5324980.0,1,035,11,80,32,353124,249601,159221,179067,136577,43,22,5,49.890746,2.312592,0.1276423573421872,0.00019823064985670757,Large,No,2109751.0,1870939.0,0.12764285741010262,113.88228712413645,"(300000, 600000]",High
C,1191.0,1434.0,0,177,20,55,44,48552,38054,23076,27350,20317,5,4,0,48.7180423,5.2912016,-0.1694560669456067,0.00018536826495304005,Small,No,0.0,0.0,0.0,217.29142690055494,"(0, 300000]",Low
B,3975775.0,4864507.0,1,001,12,77,11,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.806034,2.618004,-0.1826972394119281,0.00021980014358757567,Huge,No,0.0,0.0,0.0,21.898701517402543,"(12900000, 13200000]",High
C,76528.0,54489.0,0,014,12,38,84,722904,509389,327884,386478,314066,122,48,27,45.2357234,5.6712687,0.40446695663344895,0.00027251197946061994,Large,Yes,0.0,0.0,0.0,476.2935920318756,"(600000, 900000]",High
C,2735.0,6723.0,0,125,20,62,32,76337,56260,33690,37369,28112,10,0,0,50.5382038,2.564749,-0.5931875650751153,0.00013099807432830738,Medium,No,0.0,0.0,0.0,186.60974125013607,"(0, 300000]",Low
A,1320394.0,1234566.0,1,063,11,79,75,178610,134524,81531,92300,81152,34,14,3,46.319491,-0.454639,0.06952078706201208,0.00028553832372207606,Medium,No,330099.0,308641.0,0.06952413969628143,351.9832155067463,"(0, 300000]",Low
C,9738.0,8467.0,0,087,20,19,75,133838,103226,63063,77026,52100,49,14,6,45.1816781,1.6412346,0.15011220030707453,0.000515548648365935,Medium,No,0.0,0.0,0.0,413.09164565659916,"(0, 300000]",Low
B,411023.0,276964.0,0,446,11,71,27,11265,8819,5394,6726,4105,11,1,0,46.56668,4.906647,0.4840304155052642,0.0010652463382157123,Tiny,Yes,102756.0,69241.0,0.4840340260828122,320.0650037570897,"(0, 300000]",Low
B,955503.0,876390.0,0,001,20,77,11,13171056,9184054,5642167,6342502,6066757,2555,89,251,49.03219,2.69887,0.09027145448943963,0.00021980014358757567,Huge,No,0.0,0.0,0.0,32.42338786121821,"(12900000, 13200000]",High
A,1322129.0,839085.0,1,047,11,64,75,283664,217823,137195,177524,118138,165,56,35,43.496801,-1.470306,0.5756794603645637,0.0009024761689886626,Large,Yes,163409.0,103708.0,0.5756643653334362,664.830621460702,"(0, 300000]",Low
C,16305.0,25563.0,0,065,12,28,24,170935,126231,75568,86106,66392,30,2,4,48.4366725,1.4529681,-0.36216406525055744,0.00021060637084271798,Medium,No,0.0,0.0,0.0,80.42571003782832,"(0, 300000]",Low
B,658247.0,549414.0,0,043,20,74,84,298164,219660,133651,155463,128175,95,44,17,45.862989,5.947938,0.19808923689603833,0.0005232019962168471,Large,Yes,164562.0,137354.0,0.19808669569142506,430.782545647936,"(0, 300000]",Low
C,2568.0,4802.0,0,020,20,54,44,508793,360647,239386,269448,206872,62,9,8,48.523865,6.1572868,-0.4652228238234069,0.00015526943177284277,Large,No,0.0,0.0,0.0,283.20739832935743,"(300000, 600000]",High
C,6315.0,3649.0,0,000,30,22,53,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,48.4702228,-3.3114444,0.7306111263359825,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,416.762641603074,"(4200000, 4500000]",High
C,16310.0,20267.0,0,001,20,60,32,13171056,9184054,5642167,6342502,6066757,2555,89,251,49.2024666,1.9206361,-0.19524349928455123,0.00021980014358757567,Huge,No,0.0,0.0,0.0,47.95143420035761,"(12900000, 13200000]",High
C,92269.0,74891.0,0,198,11,14,28,42910,33121,19581,24332,16594,4,4,0,48.846329,-0.882884,0.232043903806866,0.00018643672803542297,Small,Yes,0.0,0.0,0.0,235.29303338422176,"(0, 300000]",Low
B,3181458.0,4396308.0,1,001,12,77,11,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.667179,2.547798,-0.27633414219385904,0.00021980014358757567,Huge,No,0.0,0.0,0.0,27.18658153093605,"(12900000, 13200000]",High
C,19784.0,24319.0,0,014,20,38,84,722904,509389,327884,386478,314066,122,48,27,44.8272443,5.6050622,-0.18647970722480364,0.00027251197946061994,Large,No,0.0,0.0,0.0,513.3587560756955,"(600000, 900000]",High
C,46940.0,8984.0,0,231,20,44,52,37126,28881,17283,34138,10751,15,33,5,47.0832616,-2.0341408,4.224844167408727,0.0014275709745192049,Small,Yes,0.0,0.0,0.0,380.73153636341675,"(0, 300000]",Low
C,121534.0,97030.0,0,005,20,82,76,1490640,1036295,684922,760724,668535,169,26,54,43.8654687,1.2760011,0.2525404514067814,0.0001670423442279826,Huge,Yes,30384.0,24258.0,0.25253524610437794,561.9784681946243,"(1200000, 1500000]",High
C,25960.0,9918.0,0,338,20,39,27,17492,13753,8443,10002,6028,2,5,1,46.8594671,5.923584,1.6174631982254486,0.000457351932311914,Tiny,Yes,0.0,0.0,0.0,348.5735599639962,"(0, 300000]",Low
C,70226.0,59662.0,0,597,12,57,44,5751,4368,2515,2889,3120,3,0,0,48.7299065,7.2516808,0.17706412792061949,0.0005216484089723526,Tiny,Yes,0.0,0.0,0.0,360.50431891890787,"(0, 300000]",Low
C,382.0,352.0,0,410,20,46,76,12702,10626,6282,9377,4125,6,16,2,44.6534974,1.3400861,0.08522727272727272,0.001889466225791214,Tiny,No,0.0,0.0,0.0,474.5413118899714,"(0, 300000]",Low
B,774844.0,784994.0,0,004,20,62,32,1521660,1042779,655674,714534,628196,122,17,17,50.48025,3.00867,-0.012930035134026503,0.0001025196167343559,Huge,No,193711.0,196249.0,-0.012932549974776941,185.88477046322765,"(1500000, 1800000]",High
C,105287.0,89040.0,0,155,20,44,52,59142,42233,24228,26953,24528,7,5,1,47.3744471,-1.019712,0.1824685534591195,0.000219809948936458,Medium,Yes,0.0,0.0,0.0,299.08994516675904,"(0, 300000]",Low
C,75065.0,31216.0,0,013,20,35,53,771320,522114,341999,377043,347697,96,16,18,48.2089042,-1.6307622,1.4046963095848284,0.00016854223927812063,Large,Yes,0.0,0.0,0.0,300.8424268034342,"(600000, 900000]",High
B,3489606.0,4167641.0,0,001,20,77,11,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.595519,2.583678,-0.16269035648703908,0.00021980014358757567,Huge,No,0.0,0.0,0.0,35.30111798064995,"(12900000, 13200000]",High
C,3345.0,2808.0,0,224,20,12,76,34867,27106,15962,21209,13892,19,33,3,44.013981,2.9673744,0.19123931623931623,0.001577422777984914,Small,Yes,0.0,0.0,0.0,541.7711935446498,"(0, 300000]",Low
B,317915.0,344701.0,0,005,20,31,76,1490640,1036295,684922,760724,668535,169,26,54,43.527904,1.389243,-0.07770792657984746,0.0001670423442279826,Huge,No,79479.0,86176.0,-0.07771305235796509,598.0602461198898,"(1200000, 1500000]",High
C,136252.0,90125.0,0,014,20,38,84,722904,509389,327884,386478,314066,122,48,27,45.3966261,5.4231117,0.5118113730929265,0.00027251197946061994,Large,Yes,0.0,0.0,0.0,451.0331190375383,"(600000, 900000]",High
C,109660.0,105410.0,0,312,11,65,76,21315,17347,10034,13300,7746,6,3,1,43.114273,0.387367,0.040318755336305856,0.0004691531785127844,Small,No,0.0,0.0,0.0,657.0050150404668,"(0, 300000]",Low
B,412898.0,354204.0,0,132,11,39,27,71298,55106,33967,41541,29556,19,11,2,46.66858,5.551108,0.16570676785129473,0.0004488204437712138,Medium,Yes,103225.0,88551.0,0.16571241431491457,342.83256438808087,"(0, 300000]",Low
B,212685.0,178669.0,0,360,12,33,75,15795,12462,7330,9167,5449,3,3,0,44.836886,0.221519,0.19038557332273645,0.0003798670465337132,Tiny,Yes,53171.0,44668.0,0.19035998925405212,475.9487645367368,"(0, 300000]",Low
C,1168.0,620.0,0,149,20,22,53,61936,47713,29335,37735,23857,13,12,4,48.5816298,-3.5682311,0.8838709677419355,0.00046822526478946006,Medium,Yes,0.0,0.0,0.0,433.94979215622476,"(0, 300000]",Low
C,645.0,1176.0,0,056,20,22,53,202779,150816,93632,114275,86719,45,22,5,48.508585,-2.8925136,-0.45153061224489793,0.0003550663530247215,Large,No,0.0,0.0,0.0,385.59625339283247,"(0, 300000]",Low
C,21129.0,8861.0,0,019,20,37,24,522597,377061,244387,276078,214496,152,37,11,47.2855394,0.3096916,1.3844938494526577,0.00038270407216267984,Large,Yes,0.0,0.0,0.0,231.3131529238488,"(300000, 600000]",High
C,3743.0,2538.0,0,000,30,66,76,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,42.5229486,2.2227279,0.4747832939322301,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,705.4413864846127,"(4200000, 4500000]",High
B,183031.0,265796.0,0,005,20,31,76,1490640,1036295,684922,760724,668535,169,26,54,43.614887,1.236922,-0.31138542340742525,0.0001670423442279826,Huge,No,45758.0,66449.0,-0.31138166112356847,590.0093061573465,"(1200000, 1500000]",High
C,6915.0,5384.0,0,000,30,30,76,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,44.3002429,3.9793332,0.28436106983655274,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,523.0779343944664,"(4200000, 4500000]",High
C,800.0,615.0,0,000,30,66,76,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,42.4199665,1.9771166,0.3008130081300813,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,717.3727289454556,"(4200000, 4500000]",High
C,37290.0,26514.0,0,422,11,39,27,11936,8934,5493,7492,3924,4,4,1,46.5262166,6.023578,0.4064267933921702,0.0007540214477211796,Tiny,Yes,0.0,0.0,0.0,379.3946286574192,"(0, 300000]",Low
C,36319.0,31704.0,0,001,20,60,32,13171056,9184054,5642167,6342502,6066757,2555,89,251,49.2003204,2.8379502,0.14556522836235175,0.00021980014358757567,Huge,No,0.0,0.0,0.0,52.24683826662243,"(12900000, 13200000]",High
B,135919.0,147432.0,0,035,20,80,32,353124,249601,159221,179067,136577,43,22,5,50.01128,2.00277,-0.07809023821151446,0.00019823064985670757,Large,No,33980.0,36858.0,-0.07808345542351729,129.49960864024035,"(300000, 600000]",High
C,10067.0,14723.0,0,029,20,68,44,408968,304955,179702,202903,153319,71,13,8,47.6986924,7.3044703,-0.31623989676017117,0.0002249564758122885,Large,No,0.0,0.0,0.0,390.0054655738424,"(300000, 600000]",High
B,977571.0,949312.0,1,001,12,78,11,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.8610361,2.1230176,0.029767873997168477,0.00021980014358757567,Huge,No,0.0,0.0,0.0,15.397227512268497,"(12900000, 13200000]",High
C,5768.0,7871.0,0,108,20,59,32,93246,69494,41564,46310,32467,12,2,0,50.2255015,3.3298634,-0.2671833312158557,0.0001501404886000472,Medium,No,0.0,0.0,0.0,167.32515755521422,"(0, 300000]",Low
B,7838001.0,8321142.0,1,001,13,77,11,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.957759,2.874041,-0.05806186218189763,0.00021980014358757567,Huge,No,0.0,0.0,0.0,40.79182005572203,"(12900000, 13200000]",High
B,292711.0,284515.0,0,029,20,68,44,408968,304955,179702,202903,153319,71,13,8,47.6270174,7.2392493,0.02880691703425127,0.0002249564758122885,Large,No,18684.0,18161.0,0.028797973679863444,388.45330611019733,"(300000, 600000]",High
C,75854.0,73613.0,0,285,20,73,84,24070,19019,11381,19321,10111,20,7,16,45.3530978,6.3028277,0.030442992406232595,0.0017864561695056086,Small,No,0.0,0.0,0.0,492.68376199473937,"(0, 300000]",Low
C,3307.0,2816.0,0,208,11,18,24,39305,30617,18585,23175,13197,13,2,2,47.2099931,2.0994545,0.17436079545454544,0.0004325149472077344,Small,Yes,0.0,0.0,0.0,185.03232535276328,"(0, 300000]",Low
C,6281.0,7068.0,0,045,20,25,27,283127,197878,131560,148479,116206,51,19,3,47.2839618,6.1327011,-0.11134691567628749,0.00025783482324186674,Large,No,0.0,0.0,0.0,332.5825283703861,"(0, 300000]",Low
B,226246.0,194131.0,0,010,20,67,44,864993,617436,386250,431910,380457,204,20,28,48.8426083,7.547015,0.16542952954448284,0.00029133183736747005,Large,Yes,56562.0,48533.0,0.1654338285290421,381.3839052270259,"(600000, 900000]",High
C,1908.0,759.0,0,499,20,19,75,8646,6255,4070,6005,3477,4,4,3,45.3546898,1.9797531,1.5138339920948616,0.001272264631043257,Tiny,Yes,0.0,0.0,0.0,391.42842166005215,"(0, 300000]",Low
B,530991.0,645654.0,0,001,20,78,11,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.80224,1.8153507,-0.17759202297205623,0.00021980014358757567,Huge,No,0.0,0.0,0.0,38.58330683680936,"(12900000, 13200000]",High
C,3703.0,2415.0,0,408,11,74,84,13486,10219,6267,20053,7850,59,13,21,45.9505693,6.8991603,0.5333333333333333,0.00689604033812843,Tiny,Yes,0.0,0.0,0.0,472.27832630597845,"(0, 300000]",Low
C,26451.0,35358.0,0,000,30,48,76,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,44.5934829,3.9042849,-0.2519090446292211,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,489.9796222076765,"(4200000, 4500000]",High
C,59562.0,21995.0,0,667,11,22,53,3721,2844,1557,1932,1841,1,1,0,48.3332957,-2.2356578,1.7079790861559445,0.0005374899220639613,Tiny,Yes,0.0,0.0,0.0,341.11803767398914,"(0, 300000]",Low
C,30742.0,33520.0,0,023,20,42,84,500562,359465,223886,257625,192815,46,10,5,45.3947427,4.3223823,-0.08287589498806683,0.00012186302595882229,Large,No,0.0,0.0,0.0,414.30840453513287,"(300000, 600000]",High
C,42385.0,28504.0,0,004,12,59,32,1521660,1042779,655674,714534,628196,122,17,17,50.6128165,3.0170581,0.4869842829076621,0.0001025196167343559,Huge,Yes,0.0,0.0,0.0,200.28063756936376,"(1500000, 1800000]",High
B,181819.0,137033.0,0,193,11,55,44,44010,33810,20342,23658,17856,16,6,1,49.165406,5.379701,0.32682638488539256,0.0005226084980686208,Small,Yes,45455.0,34259.0,0.32680463527832104,224.61603276331033,"(0, 300000]",Low
B,418763.0,399949.0,1,423,11,73,84,11991,9348,5754,8832,5979,9,4,3,45.486344,6.531425,0.04704099772721022,0.0013343340838962556,Tiny,No,104691.0,99988.0,0.04703564427731328,491.74259350614557,"(0, 300000]",Low
C,130705.0,86131.0,0,002,20,69,84,2308818,1598413,1010763,1122933,1056227,329,39,45,45.8449944,4.6603815,0.5175140193426293,0.0001788794092908146,Huge,Yes,32676.0,21533.0,0.5174847907862351,378.9264681655422,"(2100000, 2400000]",High
B,459575.0,405538.0,0,001,12,78,11,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.9922407,1.955265,0.13324768579023422,0.00021980014358757567,Huge,No,0.0,0.0,0.0,30.948194380843145,"(12900000, 13200000]",High
B,963743.0,923786.0,0,020,20,54,44,508793,360647,239386,269448,206872,62,9,8,48.588233,6.49727,0.04325352408458236,0.00015526943177284277,Large,No,131420.0,125971.0,0.043255987489184015,306.94578850873603,"(300000, 600000]",High
C,2278.0,828.0,0,038,20,59,32,337269,240084,142425,158629,112147,24,3,1,50.3167933,3.4610838,1.751207729468599,8.301978539385476e-05,Large,Yes,0.0,0.0,0.0,180.572194030204,"(300000, 600000]",High
C,6650.0,1106.0,0,037,20,30,76,350007,253001,154396,177580,122098,56,14,9,43.9926943,4.187634,5.012658227848101,0.00022570977151885533,Large,Yes,0.0,0.0,0.0,560.2363725628439,"(300000, 600000]",High
C,43562.0,38570.0,0,058,20,68,44,199434,152819,89838,104254,84738,133,24,13,48.0460522,7.2095351,0.12942701581540056,0.0008524123268850847,Medium,No,0.0,0.0,0.0,370.9112769262164,"(0, 300000]",Low
C,59368.0,57265.0,0,005,20,32,76,1490640,1036295,684922,760724,668535,169,26,54,43.6330525,0.8676246,0.03672400244477429,0.0001670423442279826,Huge,No,0.0,0.0,0.0,592.7319509279755,"(1200000, 1500000]",High
C,74523.0,94757.0,0,015,20,76,28,709065,504460,323682,356637,276548,80,9,5,49.5133331,1.0395776,-0.21353567546460947,0.00013256894642945288,Large,No,0.0,0.0,0.0,118.3614986794251,"(600000, 900000]",High
C,9486.0,12016.0,0,013,20,35,53,771320,522114,341999,377043,347697,96,16,18,48.014405,-1.5948867,-0.2105525965379494,0.00016854223927812063,Large,No,0.0,0.0,0.0,304.8309671674418,"(600000, 900000]",High
C,28892.0,33378.0,0,000,30,24,75,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,45.1267128,1.2267493,-0.13439990412846786,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,424.23411568434807,"(4200000, 4500000]",High
C,39228.0,5988.0,0,615,11,85,52,5565,4036,2147,2329,1682,0,0,0,47.0582602,-1.253301,5.551102204408818,0.0,Tiny,Yes,0.0,0.0,0.0,334.23425942390537,"(0, 300000]",Low
C,122.0,31627.0,0,000,30,16,75,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,45.8244091,0.4535528,-0.9961425364403832,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,366.70426272405217,"(4200000, 4500000]",High
C,141651.0,74110.0,0,127,20,67,44,77893,59725,33731,37329,36260,16,1,0,48.872013,7.6781895,0.9113614896775064,0.00021824810958622726,Medium,Yes,0.0,0.0,0.0,390.85147488610755,"(0, 300000]",Low
B,191652.0,201952.0,0,454,11,79,75,10920,8470,4446,5304,5174,2,1,0,46.406607,-0.201073,-0.051002218348914594,0.0002747252747252747,Tiny,No,47913.0,50488.0,-0.051002218348914594,332.9542964713298,"(0, 300000]",Low
C,3752.0,1926.0,0,000,30,76,28,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,49.7650371,1.7560425,0.9480789200415368,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,108.3039194445922,"(4200000, 4500000]",High
B,1970800.0,2431688.0,0,001,13,77,11,13171056,9184054,5642167,6342502,6066757,2555,89,251,48.540086,2.624116,-0.18953418366171976,0.00021980014358757567,Huge,No,0.0,0.0,0.0,42.11953341626898,"(12900000, 13200000]",High
C,7772.0,8686.0,0,558,20,19,75,7114,5896,3040,4362,2687,3,5,0,45.3829467,1.5149455,-0.10522680174994244,0.001124543154343548,Tiny,No,0.0,0.0,0.0,392.28240275613877,"(0, 300000]",Low
C,34907.0,32310.0,0,576,11,76,28,6232,4991,2873,3305,2642,1,2,0,49.9326071,1.6259074,0.08037759207675642,0.00048138639281129655,Tiny,No,0.0,0.0,0.0,129.10795641562956,"(0, 300000]",Low
C,996.0,244.0,0,257,20,22,53,28825,21668,13550,16159,13215,4,1,0,48.5074512,-3.2435052,3.081967213114754,0.00017346053772766696,Small,Yes,0.0,0.0,0.0,411.23282758193824,"(0, 300000]",Low
C,19104.0,10990.0,0,068,20,62,32,159793,118073,69753,84945,56679,35,20,4,50.62364,1.643115,0.7383075523202912,0.0003692276883217663,Medium,Yes,0.0,0.0,0.0,201.56047892714227,"(0, 300000]",Low
C,18632.0,10990.0,0,032,20,29,53,375744,267875,175641,200639,154615,55,26,9,48.4740885,-4.2050964,0.6953594176524113,0.00023952478283086357,Large,Yes,0.0,0.0,0.0,481.95945599722825,"(300000, 600000]",High
B,270677.0,354288.0,0,227,11,72,52,33506,25967,15299,18749,14093,5,4,0,48.1864887,0.639711,-0.23599726775956284,0.00026860860741359754,Small,No,67669.0,88572.0,-0.23600009032199792,145.8559781552326,"(0, 300000]",Low
B,140070.0,203215.0,0,001,20,60,32,13171056,9184054,5642167,6342502,6066757,2555,89,251,49.126985,2.5058656,-0.3107300150087346,0.00021980014358757567,Huge,No,0.0,0.0,0.0,31.56434243890032,"(12900000, 13200000]",High
C,63184.0,94628.0,0,015,20,76,28,709065,504460,323682,356637,276548,80,9,5,49.6365717,0.8497988,-0.33229065392906965,0.00013256894642945288,Large,No,0.0,0.0,0.0,137.55726882899262,"(600000, 900000]",High
C,12675.0,2607.0,0,176,12,71,27,48201,38763,23657,27898,15943,6,2,0,46.6421069,4.3300578,3.861910241657077,0.0001659716603389971,Small,Yes,0.0,0.0,0.0,288.8844356052484,"(0, 300000]",Low
C,17568.0,8829.0,0,652,20,73,84,4361,3255,1937,2337,1825,0,1,0,45.8243131,5.8072311,0.9898063200815495,0.00022930520522815867,Tiny,Yes,0.0,0.0,0.0,427.62524956461766,"(0, 300000]",Low
C,2151.0,711.0,0,000,30,62,32,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,50.4078186,1.9313418,2.0253164556962027,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,173.79534634091442,"(4200000, 4500000]",High
B,2341622.0,2316129.0,1,078,12,60,32,141752,103104,62276,68844,57224,20,7,1,49.422005,2.823679,0.011006727172795643,0.00019752807720525988,Medium,No,585405.0,579032.0,0.011006300169938794,71.3109436039,"(0, 300000]",Low
C,1389.0,17.0,0,309,20,19,75,21203,16538,10129,15082,8334,9,6,2,45.5434698,2.1393366,80.70588235294117,0.0008017733339621752,Small,Yes,0.0,0.0,0.0,369.8127958521382,"(0, 300000]",Low
C,24767.0,16503.0,0,020,20,54,44,508793,360647,239386,269448,206872,62,9,8,48.8010405,6.1091755,0.5007574380415682,0.00015526943177284277,Large,Yes,0.0,0.0,0.0,276.4349640730675,"(300000, 600000]",High
B,161897.0,120459.0,0,000,30,37,24,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,47.248836,0.155648,0.34400086336429825,0.0013664948686700343,Tiny,No,40474.0,30114.0,0.34402603440260343,241.96388107504265,"(4200000, 4500000]",High
C,36.0,70.0,0,271,20,46,76,26090,21201,12631,18351,10330,18,26,1,44.9424281,1.7344108,-0.4857142857142857,0.0017247987734764277,Small,No,0.0,0.0,0.0,438.7171739263869,"(0, 300000]",Low
C,4537.0,1720.0,0,000,30,66,76,4444949,3492165,2011354,3253364,1282649,2546,2523,1005,42.4978734,2.0875591,1.6377906976744185,0.0013664948686700343,Tiny,No,0.0,0.0,0.0,708.4337692977471,"(4200000, 4500000]",High
B,138935.0,159059.0,0,010,20,67,44,864993,617436,386250,431910,380457,204,20,28,48.51812,7.29391,-0.12651909040041745,0.00029133183736747005,Large,No,34734.0,39765.0,-0.12651829498302528,366.09631967535864,"(600000, 900000]",High
B,727692.0,490294.0,0,001,20,60,32,13171056,9184054,5642167,6342502,6066757,2555,89,251,49.0959033,2.7448073,0.4841951971674138,0.00021980014358757567,Huge,No,181924.0,122573.0,0.48420940990267025,39.388307128642694,"(12900000, 13200000]",High
