Transporteur;Gare origine;Gare origine - code UIC;Destination;Gare destination - code UIC;Classe;Profil tarifaire;Prix minimum;Prix maximum
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;LYON PERRACHE;87722025;1;Tarif Normal;14;50
TGV INOUI;PERPIGNAN;87784009;NIMES PONT DU GARD;87703975;2;Tarif Normal;15;40
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;ALBERTVILLE;87741645;2;Tarif Normal;15;36
TGV INOUI;MACON LOCHE TGV;87725705;MONTPELLIER SUD DE FRANCE;87688887;2;Tarif Normal;20;71
TGV INOUI;BELLEGARDE;87745000;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Normal;11;40
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;25;93
TGV INOUI;LYON PART DIEU;87723197;AGDE;87781278;2;Tarif Normal;20;78
TGV INOUI;LANDRY;87741777;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Réglementé;9;14
TGV INOUI;ST ETIENNE CHATEAUCREUX;87726000;LYON PART DIEU;87723197;1;Tarif Normal;8;27
TGV INOUI;CANNES;87757625;CHALON SUR SAONE;87725002;1;Tarif Normal;31;174
TGV INOUI;MODANE;87742007;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;20;47
TGV INOUI;RIVES;87747246;LE CREUSOT MONTCEAU MONTCHANIN;87694109;2;Tarif Normal;20;44
TGV INOUI;BOURG ST MAURICE;87741793;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Réglementé;11;16
TGV INOUI;NIMES;87775007;MACON VILLE;87725689;2;Tarif Normal;20;79
TGV INOUI;AVIGNON CENTRE;87765008;ARLES;87753657;1;Tarif Réglementé;13;13
TGV INOUI;BESANCON VIOTTE;87718007;CHALON SUR SAONE;87725002;2;Tarif Normal;13;30
TGV INOUI;MACON LOCHE TGV;87725705;ANNECY;87746008;2;Tarif Réglementé;34;48
TGV INOUI;CANNES;87757625;MONACO MONTE CARLO;87756403;2;Tarif Normal;5;12
TGV INOUI;LYON PART DIEU;87723197;NIMES - MANDUEL;87688762;1;Tarif Normal;17;90
TGV INOUI;CANNES;87757625;CHALON SUR SAONE;87725002;2;Tarif Normal;25;131
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;CANNES;87757625;2;Tarif Normal;25;102
TGV INOUI;NICE VILLE;87756056;CHALON SUR SAONE;87725002;1;Tarif Réglementé;124;124
TGV INOUI;LANDRY;87741777;AIME LA PLAGNE;87741769;2;Tarif Normal;3;4
TGV INOUI;MONTPELLIER SUD DE FRANCE;87688887;BELLEGARDE;87745000;2;Tarif Normal;20;77
TGV INOUI;ARLES;87753657;VALENCE VILLE;87761007;1;Tarif Normal;17;55
TGV INOUI;BESANCON VIOTTE;87718007;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;20;116
TGV INOUI;MACON LOCHE TGV;87725705;SALLANCHES COMBLOUX MEGEVE;87746438;2;Tarif Normal;15;44
TGV INOUI;MODANE;87742007;ST JEAN DE MAURIENNE ARVAN;87742320;2;Tarif Réglementé;8;13
TGV INOUI;MARSEILLE ST CHARLES;87751008;NIMES - MANDUEL;87688762;1;Tarif Normal;15;51
TGV INOUI;MACON VILLE;87725689;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Normal;24;125
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;15;37
TGV INOUI;ANTIBES;87757674;CHALON SUR SAONE;87725002;1;Tarif Réglementé;124;124
TGV INOUI;NURIEUX;87743351;BOURG EN BRESSE;87743005;2;Tarif Normal;9;9
TGV INOUI;RIVES;87747246;LYON PART DIEU;87723197;1;Tarif Normal;11;47
TGV INOUI;ANTIBES;87757674;CHALON SUR SAONE;87725002;1;Tarif Normal;31;174
TGV INOUI;BESANCON VIOTTE;87718007;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Normal;17;77
TGV INOUI;MACON LOCHE TGV;87725705;NICE VILLE;87756056;2;Tarif Normal;25;99
TGV INOUI;BELLEGARDE;87745000;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;31;129
TGV INOUI;LYON PART DIEU;87723197;MACON LOCHE TGV;87725705;2;Tarif Réglementé;19;28
TGV INOUI;MACON VILLE;87725689;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Normal;20;90
TGV INOUI;CULOZ;87741074;NICE VILLE;87756056;1;Tarif Normal;46;151
TGV INOUI;LYON PERRACHE;87722025;NIMES PONT DU GARD;87703975;2;Tarif Normal;15;67
TGV INOUI;ANNEMASSE;87745497;BOURG EN BRESSE;87743005;2;Tarif Normal;13;31
TGV INOUI;MONTPELLIER SUD DE FRANCE;87688887;NARBONNE;87781104;1;Tarif Normal;11;38
TGV INOUI;EVIAN LES BAINS;87745679;THONON LES BAINS;87745646;1;Tarif Réglementé;6;6
TGV INOUI;NURIEUX;87743351;BELLEGARDE;87745000;2;Tarif Réglementé;9;9
TGV INOUI;MACON LOCHE TGV;87725705;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Normal;24;116
TGV INOUI;LA ROCHE SUR FORON;87746305;ANNEMASSE;87745497;1;Tarif Normal;9;12
TGV INOUI;NIMES;87775007;MONTPELLIER SUD DE FRANCE;87688887;1;Tarif Normal;8;22
TGV INOUI;ARLES;87753657;ORANGE;87765107;1;Tarif Réglementé;17;17
TGV INOUI;LYON PERRACHE;87722025;VALENCE VILLE;87761007;1;Tarif Normal;16;46
TGV INOUI;SETE;87773200;NIMES PONT DU GARD;87703975;1;Tarif Normal;9;32
TGV INOUI;AVIGNON CENTRE;87765008;BOURG EN BRESSE;87743005;2;Tarif Normal;30;66
TGV INOUI;VALENCE VILLE;87761007;LE CREUSOT MONTCEAU MONTCHANIN;87694109;1;Tarif Normal;17;72
TGV INOUI;AGDE;87781278;CHALON SUR SAONE;87725002;1;Tarif Normal;37;121
TGV INOUI;CULOZ;87741074;CANNES;87757625;2;Tarif Normal;40;98
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;ST AVRE LA CHAMBRE;87741306;1;Tarif Réglementé;17;17
TGV INOUI;VALENCE VILLE;87761007;ANTIBES;87757674;1;Tarif Normal;24;120
TGV INOUI;CLUSES  74;87746370;MACON LOCHE TGV;87725705;1;Tarif Normal;17;64
TGV INOUI;NICE VILLE;87756056;TOULON;87755009;1;Tarif Réglementé;33;33
TGV INOUI;LYON PERRACHE;87722025;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;14;33
TGV INOUI;DIJON VILLE;87713040;PONTARLIER;87715003;1;Tarif Normal;14;44
TGV INOUI;ANNEMASSE;87745497;THONON LES BAINS;87745646;2;Tarif Réglementé;8;14
TGV INOUI;BEZIERS;87781005;MONTPELLIER SUD DE FRANCE;87688887;1;Tarif Réglementé;21;21
TGV INOUI;NICE VILLE;87756056;TOULON;87755009;2;Tarif Normal;13;32
TGV INOUI;MARSEILLE ST CHARLES;87751008;LONS LE SAUNIER;87718239;1;Tarif Normal;24;132
TGV INOUI;DIJON VILLE;87713040;LYON PART DIEU;87723197;1;Tarif Réglementé;42;42
TGV INOUI;CLUSES  74;87746370;BELLEGARDE;87745000;2;Tarif Normal;7;18
TGV INOUI;AVIGNON CENTRE;87765008;LE CREUSOT MONTCEAU MONTCHANIN;87694109;1;Tarif Normal;29;87
TGV INOUI;CANNES;87757625;TOULON;87755009;1;Tarif Normal;14;47
TGV INOUI;LA ROCHE SUR FORON;87746305;AIX LES BAINS LE REVARD;87741132;2;Tarif Normal;8;18
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;BOURG ST MAURICE;87741793;1;Tarif Réglementé;32;32
TGV INOUI;LE TEIL;87764472;VALENCE VILLE;87761007;1;Tarif Normal;7;20
TGV INOUI;LYON PART DIEU;87723197;MIRAMAS;87753004;2;Tarif Normal;25;60
TGV INOUI;AVIGNON CENTRE;87765008;MACON VILLE;87725689;1;Tarif Normal;19;97
TGV INOUI;LYON PERRACHE;87722025;PERPIGNAN;87784009;2;Tarif Réglementé;63;106
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;BOURG ST MAURICE;87741793;2;Tarif Normal;13;31
TGV INOUI;ANNECY;87746008;NICE VILLE;87756056;2;Tarif Normal;25;108
TGV INOUI;ARLES;87753657;MACON LOCHE TGV;87725705;1;Tarif Réglementé;67;67
TGV INOUI;NIMES;87775007;MACON VILLE;87725689;1;Tarif Normal;24;112
TGV INOUI;MARSEILLE ST CHARLES;87751008;AIX LES BAINS LE REVARD;87741132;2;Tarif Normal;25;93
TGV INOUI;GRENOBLE;87747006;MACON VILLE;87725689;2;Tarif Normal;10;37
TGV INOUI;NIMES;87775007;BELLEGARDE;87745000;2;Tarif Normal;20;68
TGV INOUI;LYON PART DIEU;87723197;NICE VILLE;87756056;1;Tarif Normal;31;142
TGV INOUI;BONNEVILLE;87746339;CLUSES  74;87746370;1;Tarif Normal;8;12
TGV INOUI;ST ETIENNE CHATEAUCREUX;87726000;LYON PERRACHE;87722025;2;Tarif Normal;6;15
TGV INOUI;DIJON VILLE;87713040;TOULON;87755009;1;Tarif Réglementé;102;102
TGV INOUI;GROISY THORENS LA CAILLE;87746248;LA ROCHE SUR FORON;87746305;2;Tarif Normal;7;7
TGV INOUI;NIMES;87775007;MACON LOCHE TGV;87725705;2;Tarif Normal;20;62
TGV INOUI;TOULON;87755009;MENTON;87756486;1;Tarif Normal;17;58
TGV INOUI;CANNES;87757625;LYON PERRACHE;87722025;1;Tarif Réglementé;93;93
TGV INOUI;DIJON VILLE;87713040;MONTBARD;87713131;1;Tarif Normal;18;28
TGV INOUI;LA ROCHE SUR FORON;87746305;ST GERVAIS LES BAINS LE FAYET;87746479;2;Tarif Normal;5;11
TGV INOUI;MACON LOCHE TGV;87725705;ST MICHEL VALLOIRE;87742361;2;Tarif Normal;10;42
TGV INOUI;MACON LOCHE TGV;87725705;BOURG ST MAURICE;87741793;1;Tarif Normal;17;84
TGV INOUI;NIMES;87775007;LYON PART DIEU;87723197;1;Tarif Normal;17;90
TGV INOUI;MACON VILLE;87725689;ALBERTVILLE;87741645;1;Tarif Normal;22;62
TGV INOUI;BONNEVILLE;87746339;CLUSES  74;87746370;2;Tarif Normal;4;4
TGV INOUI;MONTBARD;87713131;ECOLE VALENTIN;87710731;1;Tarif Normal;17;53
TGV INOUI;MACON VILLE;87725689;LES ARCS DRAGUIGNAN;87755447;1;Tarif Réglementé;88;88
TGV INOUI;BEZIERS;87781005;LYON PART DIEU;87723197;1;Tarif Réglementé;76;76
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;MARSEILLE ST CHARLES;87751008;1;Tarif Normal;29;132
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;ANNEMASSE;87745497;1;Tarif Normal;16;52
TGV INOUI;MACON LOCHE TGV;87725705;VALENCE VILLE;87761007;2;Tarif Réglementé;33;51
TGV INOUI;GRENOBLE;87747006;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Normal;15;57
TGV INOUI;NIMES;87775007;LYON PERRACHE;87722025;2;Tarif Réglementé;45;78
TGV INOUI;MACON VILLE;87725689;NICE VILLE;87756056;1;Tarif Normal;31;163
TGV INOUI;ANNEMASSE;87745497;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Normal;8;28
TGV INOUI;MARSEILLE ST CHARLES;87751008;ECOLE VALENTIN;87710731;2;Tarif Normal;45;111
TGV INOUI;MACON VILLE;87725689;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Normal;17;67
TGV INOUI;BEZIERS;87781005;LYON PART DIEU;87723197;2;Tarif Normal;20;78
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;ST RAPHAEL VALESCURE;87757526;1;Tarif Normal;31;165
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Normal;16;46
TGV INOUI;MACON LOCHE TGV;87725705;ORANGE;87765107;2;Tarif Normal;15;53
TGV INOUI;CANNES;87757625;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;15;38
TGV INOUI;ANNEMASSE;87745497;ST GERVAIS LES BAINS LE FAYET;87746479;2;Tarif Réglementé;14;22
TGV INOUI;MACON VILLE;87725689;ST RAPHAEL VALESCURE;87757526;2;Tarif Normal;25;120
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;MONTELIMAR GARE SNCF;87764001;1;Tarif Réglementé;39;39
TGV INOUI;NARBONNE;87781104;NIMES PONT DU GARD;87703975;1;Tarif Réglementé;31;31
TGV INOUI;MACON LOCHE TGV;87725705;NICE VILLE;87756056;1;Tarif Normal;31;148
TGV INOUI;EVIAN LES BAINS;87745679;THONON LES BAINS;87745646;1;Tarif Normal;7;11
TGV INOUI;DIJON VILLE;87713040;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Réglementé;50;81
TGV INOUI;CANNES;87757625;ANNECY;87746008;2;Tarif Normal;25;110
TGV INOUI;NIMES;87775007;CHALON SUR SAONE;87725002;2;Tarif Réglementé;63;107
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;24;111
TGV INOUI;LYON PART DIEU;87723197;ALBERTVILLE;87741645;1;Tarif Normal;17;73
TGV INOUI;MACON VILLE;87725689;VALENCE VILLE;87761007;2;Tarif Normal;15;42
TGV INOUI;AVIGNON CENTRE;87765008;ANNECY;87746008;2;Tarif Normal;31;80
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;ST AVRE LA CHAMBRE;87741306;2;Tarif Normal;6;15
TGV INOUI;ST ETIENNE CHATEAUCREUX;87726000;MACON LOCHE TGV;87725705;2;Tarif Normal;14;33
TGV INOUI;LYON PART DIEU;87723197;ALBERTVILLE;87741645;1;Tarif Réglementé;39;39
TGV INOUI;DIJON VILLE;87713040;BEZIERS;87781005;2;Tarif Normal;25;103
TGV INOUI;MARSEILLE ST CHARLES;87751008;LES ARCS DRAGUIGNAN;87755447;2;Tarif Normal;13;29
TGV INOUI;LYON PART DIEU;87723197;ECOLE VALENTIN;87710731;2;Tarif Normal;15;51
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;LES ARCS DRAGUIGNAN;87755447;2;Tarif Normal;20;73
TGV INOUI;LYON PERRACHE;87722025;BELLEGARDE;87745000;2;Tarif Normal;13;29
TGV INOUI;CULOZ;87741074;CANNES;87757625;1;Tarif Normal;46;151
TGV INOUI;GROISY THORENS LA CAILLE;87746248;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Normal;9;27
TGV INOUI;CHALON SUR SAONE;87725002;LES ARCS DRAGUIGNAN;87755447;1;Tarif Réglementé;94;94
TGV INOUI;NICE VILLE;87756056;ANTIBES;87757674;1;Tarif Normal;9;13
TGV INOUI;ST AVRE LA CHAMBRE;87741306;BOURG EN BRESSE;87743005;2;Tarif Normal;20;39
TGV INOUI;DIJON VILLE;87713040;TOULON;87755009;2;Tarif Réglementé;76;124
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;SETE;87773200;1;Tarif Réglementé;59;59
TGV INOUI;ALBERTVILLE;87741645;ECOLE VALENTIN;87710731;1;Tarif Normal;34;96
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Normal;7;41
TGV INOUI;ANNECY;87746008;ANTIBES;87757674;1;Tarif Normal;31;173
TGV INOUI;ST AVRE LA CHAMBRE;87741306;ST JEAN DE MAURIENNE ARVAN;87742320;1;Tarif Normal;6;11
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;SETE;87773200;2;Tarif Réglementé;46;78
TGV INOUI;DIJON VILLE;87713040;TOULON;87755009;1;Tarif Normal;31;144
TGV INOUI;AVIGNON CENTRE;87765008;MACON LOCHE TGV;87725705;1;Tarif Normal;19;92
TGV INOUI;LA ROCHE SUR FORON;87746305;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Normal;7;22
TGV INOUI;MACON LOCHE TGV;87725705;BOURG ST MAURICE;87741793;2;Tarif Normal;15;52
TGV INOUI;MARSEILLE ST CHARLES;87751008;VALENCE VILLE;87761007;1;Tarif Normal;17;80
TGV INOUI;AIME LA PLAGNE;87741769;ECOLE VALENTIN;87710731;2;Tarif Normal;32;78
TGV INOUI;ANTIBES;87757674;MENTON;87756486;1;Tarif Normal;7;22
TGV INOUI;LYON PART DIEU;87723197;NICE VILLE;87756056;1;Tarif Réglementé;93;93
TGV INOUI;DIJON VILLE;87713040;NIMES;87775007;1;Tarif Normal;24;127
TGV INOUI;MONTELIMAR GARE SNCF;87764001;ORANGE;87765107;1;Tarif Normal;7;25
TGV INOUI;BEZIERS;87781005;MACON VILLE;87725689;1;Tarif Normal;24;118
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;ANNECY;87746008;1;Tarif Normal;7;24
TGV INOUI;AIME LA PLAGNE;87741769;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Réglementé;10;10
TGV INOUI;LYON PERRACHE;87722025;BEAUNE;87713545;1;Tarif Réglementé;35;35
TGV INOUI;MARSEILLE ST CHARLES;87751008;PERPIGNAN;87784009;2;Tarif Réglementé;45;53
TGV INOUI;DIJON VILLE;87713040;LES ARCS DRAGUIGNAN;87755447;1;Tarif Réglementé;105;105
TGV INOUI;MARSEILLE ST CHARLES;87751008;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Normal;17;81
TGV INOUI;NIMES;87775007;LYON PART DIEU;87723197;1;Tarif Réglementé;66;66
TGV INOUI;MACON LOCHE TGV;87725705;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Normal;17;68
TGV INOUI;MONTELIMAR GARE SNCF;87764001;ORANGE;87765107;1;Tarif Réglementé;16;16
TGV INOUI;DIJON VILLE;87713040;MONTBARD;87713131;2;Tarif Normal;16;17
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;MENTON;87756486;2;Tarif Normal;20;74
TGV INOUI;NIMES;87775007;LYON PART DIEU;87723197;2;Tarif Réglementé;45;78
TGV INOUI;LANDRY;87741777;ALBERTVILLE;87741645;2;Tarif Réglementé;16;23
TGV INOUI;ARLES;87753657;MARSEILLE BLANCARDE;87751081;1;Tarif Normal;10;34
TGV INOUI;DIJON VILLE;87713040;LES ARCS DRAGUIGNAN;87755447;2;Tarif Réglementé;85;137
TGV INOUI;MACON LOCHE TGV;87725705;AIME LA PLAGNE;87741769;1;Tarif Normal;17;75
TGV INOUI;CANNES;87757625;MARSEILLE ST CHARLES;87751008;1;Tarif Normal;17;60
TGV INOUI;TOULON;87755009;BEAUNE;87713545;1;Tarif Réglementé;94;94
TGV INOUI;BEZIERS;87781005;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;20;51
TGV INOUI;DIJON VILLE;87713040;BEAUNE;87713545;2;Tarif Normal;4;11
TGV INOUI;MACON LOCHE TGV;87725705;BOURG EN BRESSE;87743005;1;Tarif Normal;6;21
TGV INOUI;LYON PART DIEU;87723197;SETE;87773200;1;Tarif Normal;24;111
TGV INOUI;MACON LOCHE TGV;87725705;MONTELIMAR GARE SNCF;87764001;2;Tarif Réglementé;39;63
TGV INOUI;AVIGNON CENTRE;87765008;ORANGE;87765107;2;Tarif Réglementé;8;13
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;CANNES;87757625;1;Tarif Normal;31;165
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;ST RAPHAEL VALESCURE;87757526;1;Tarif Réglementé;78;78
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;BOURG ST MAURICE;87741793;2;Tarif Normal;20;46
TGV INOUI;FRASNE;87715136;MOUCHARD;87718833;2;Tarif Réglementé;11;11
TGV INOUI;MARSEILLE BLANCARDE;87751081;ORANGE;87765107;2;Tarif Normal;13;30
TGV INOUI;DIJON VILLE;87713040;LYON PERRACHE;87722025;2;Tarif Réglementé;37;60
TGV INOUI;MACON LOCHE TGV;87725705;BELLEGARDE;87745000;2;Tarif Normal;13;30
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;CHALON SUR SAONE;87725002;1;Tarif Normal;17;76
TGV INOUI;ALBERTVILLE;87741645;BOURG EN BRESSE;87743005;2;Tarif Normal;12;23
TGV INOUI;MARSEILLE ST CHARLES;87751008;NICE VILLE;87756056;2;Tarif Réglementé;38;55
TGV INOUI;DIJON VILLE;87713040;LYON PART DIEU;87723197;2;Tarif Normal;15;40
TGV INOUI;MACON LOCHE TGV;87725705;THONON LES BAINS;87745646;2;Tarif Réglementé;39;55
TGV INOUI;MODANE;87742007;BOURG EN BRESSE;87743005;2;Tarif Normal;20;38
TGV INOUI;NICE VILLE;87756056;BEAUNE;87713545;1;Tarif Normal;31;174
TGV INOUI;BEZIERS;87781005;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Normal;7;18
TGV INOUI;MACON VILLE;87725689;PERPIGNAN;87784009;2;Tarif Normal;25;86
TGV INOUI;CANNES;87757625;MARSEILLE BLANCARDE;87751081;1;Tarif Normal;17;60
TGV INOUI;MARSEILLE ST CHARLES;87751008;NICE VILLE;87756056;2;Tarif Normal;20;43
TGV INOUI;AIME LA PLAGNE;87741769;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Réglementé;6;10
TGV INOUI;MARSEILLE ST CHARLES;87751008;MONACO MONTE CARLO;87756403;2;Tarif Normal;20;39
TGV INOUI;CULOZ;87741074;LES ARCS DRAGUIGNAN;87755447;2;Tarif Normal;40;98
TGV INOUI;LE TEIL;87764472;VALENCE VILLE;87761007;2;Tarif Normal;5;11
TGV INOUI;AVIGNON CENTRE;87765008;CHALON SUR SAONE;87725002;1;Tarif Normal;34;107
TGV INOUI;MOUTIERS SALINS BRIDES L BAINS;87741728;BOURG EN BRESSE;87743005;2;Tarif Normal;12;26
TGV INOUI;BEZIERS;87781005;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Réglementé;17;24
TGV INOUI;DIJON VILLE;87713040;AGDE;87781278;1;Tarif Normal;47;148
TGV INOUI;MARSEILLE BLANCARDE;87751081;NICE VILLE;87756056;2;Tarif Normal;20;43
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;CHALON SUR SAONE;87725002;1;Tarif Réglementé;88;88
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;AIX LES BAINS LE REVARD;87741132;1;Tarif Normal;7;12
TGV INOUI;BEZIERS;87781005;NIMES;87775007;1;Tarif Normal;13;43
TGV INOUI;DIJON VILLE;87713040;MARSEILLE ST CHARLES;87751008;1;Tarif Normal;24;143
TGV INOUI;MACON LOCHE TGV;87725705;ANTIBES;87757674;1;Tarif Normal;31;148
TGV INOUI;LYON PART DIEU;87723197;TOULON;87755009;1;Tarif Réglementé;78;78
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Réglementé;26;26
TGV INOUI;ARLES;87753657;LE TEIL;87764472;1;Tarif Normal;13;40
TGV INOUI;DOLE VILLE;87713412;MONTBARD;87713131;1;Tarif Normal;25;44
TGV INOUI;BOURG ST MAURICE;87741793;AIX LES BAINS LE REVARD;87741132;2;Tarif Normal;14;31
TGV INOUI;LYON PART DIEU;87723197;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;24;128
TGV INOUI;LANDRY;87741777;BOURG EN BRESSE;87743005;2;Tarif Normal;13;29
TGV INOUI;MARSEILLE BLANCARDE;87751081;TOULON;87755009;2;Tarif Normal;6;17
TGV INOUI;DOLE VILLE;87713412;MONTBARD;87713131;2;Tarif Réglementé;23;37
TGV INOUI;LE TEIL;87764472;MIRAMAS;87753004;2;Tarif Normal;14;30
TGV INOUI;CHALON SUR SAONE;87725002;SETE;87773200;2;Tarif Normal;20;85
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;LONS LE SAUNIER;87718239;2;Tarif Normal;20;53
TGV INOUI;NIMES;87775007;NARBONNE;87781104;2;Tarif Réglementé;27;42
TGV INOUI;DIJON VILLE;87713040;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;31;157
TGV INOUI;MODANE;87742007;CHAMBERY CHALLES LES EAUX;87741009;2;Tarif Normal;9;23
TGV INOUI;GROISY THORENS LA CAILLE;87746248;BOURG EN BRESSE;87743005;2;Tarif Normal;14;31
TGV INOUI;FRASNE;87715136;MOUCHARD;87718833;1;Tarif Normal;12;22
TGV INOUI;BEZIERS;87781005;PERPIGNAN;87784009;1;Tarif Réglementé;23;23
TGV INOUI;ANNECY;87746008;AIX LES BAINS LE REVARD;87741132;1;Tarif Réglementé;14;14
TGV INOUI;ANNECY;87746008;AIX LES BAINS LE REVARD;87741132;2;Tarif Réglementé;10;15
TGV INOUI;BONNEVILLE;87746339;BOURG EN BRESSE;87743005;2;Tarif Normal;15;35
TGV INOUI;FRASNE;87715136;MOUCHARD;87718833;2;Tarif Normal;10;12
TGV INOUI;MIRAMAS;87753004;MONTELIMAR GARE SNCF;87764001;1;Tarif Réglementé;33;33
TGV INOUI;DIJON VILLE;87713040;NICE VILLE;87756056;2;Tarif Normal;25;139
TGV INOUI;LE TEIL;87764472;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;15;35
TGV INOUI;CLUSES  74;87746370;BOURG EN BRESSE;87743005;2;Tarif Normal;20;37
TGV INOUI;ST JEAN DE MAURIENNE ARVAN;87742320;LYON PERRACHE;87722025;2;Tarif Normal;15;38
TGV INOUI;PERPIGNAN;87784009;AGDE;87781278;2;Tarif Réglementé;23;35
TGV INOUI;ARLES;87753657;MACON LOCHE TGV;87725705;1;Tarif Normal;24;102
TGV INOUI;NICE VILLE;87756056;TOULON;87755009;2;Tarif Réglementé;29;44
TGV INOUI;MARSEILLE BLANCARDE;87751081;ANTIBES;87757674;1;Tarif Normal;22;63
TGV INOUI;BEZIERS;87781005;LYON PERRACHE;87722025;2;Tarif Réglementé;58;95
TGV INOUI;TOULON;87755009;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Réglementé;63;63
TGV INOUI;DIJON VILLE;87713040;VALENCE VILLE;87761007;1;Tarif Normal;19;85
TGV INOUI;NICE VILLE;87756056;AIX LES BAINS LE REVARD;87741132;1;Tarif Normal;31;173
TGV INOUI;MACON VILLE;87725689;AIME LA PLAGNE;87741769;2;Tarif Normal;20;44
TGV INOUI;NURIEUX;87743351;BOURG EN BRESSE;87743005;1;Tarif Réglementé;12;12
TGV INOUI;ARLES;87753657;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Réglementé;64;64
TGV INOUI;ST AVRE LA CHAMBRE;87741306;ST MICHEL VALLOIRE;87742361;2;Tarif Normal;6;7
TGV INOUI;CANNES;87757625;TOULON;87755009;2;Tarif Réglementé;24;38
TGV INOUI;LYON PART DIEU;87723197;SETE;87773200;2;Tarif Réglementé;57;93
TGV INOUI;BESANCON VIOTTE;87718007;BOURG EN BRESSE;87743005;1;Tarif Normal;14;46
TGV INOUI;CANNES;87757625;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;8;28
TGV INOUI;LYON PERRACHE;87722025;BEAUNE;87713545;2;Tarif Réglementé;31;45
TGV INOUI;TOULON;87755009;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;9;30
TGV INOUI;BOURG EN BRESSE;87743005;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Normal;22;64
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Normal;14;53
